geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2330,-23.48555369,-46.6174906,são paulo,SP
2331,-23.48392417,-46.61622563,sao paulo,SP
2332,-23.48271441,-46.62155344,sao paulo,SP
2333,-23.48067042,-46.62137685,são paulo,SP
2334,-23.48399525,-46.61958399,são paulo,SP
2335,-23.48336277,-46.6170553,sao paulo,SP
2336,-23.48129762,-46.61693998,são paulo,SP
2337,-23.4787048,-46.6145134,são paulo,SP
2338,-23.47549861,-46.61812678,sao paulo,SP
2339,-23.47758896,-46.6152473,são paulo,SP
2340,-23.45960482,-46.61571276,sao paulo,SP
2341,-23.46523563,-46.61547556,são paulo,SP
2342,-23.47383687,-46.610594,sao paulo,SP
2343,-23.46857367,-46.60545612,sao paulo,SP
2344,-23.46931158,-46.61030509,sao paulo,SP
2345,-23.46884421,-46.61523997,sao paulo,SP
2346,-23.47122848,-46.60823079,sao paulo,SP
2347,-23.46403681,-46.60725508,sao paulo,SP
2348,-23.46053551,-46.61107426,sao paulo,SP
2349,-23.45979058,-46.60444124,sao paulo,SP
2350,-23.46072408,-46.60160479,sao paulo,SP
2351,-23.45494411,-46.59970793,sao paulo,SP
2352,-23.45438319,-46.59624052,sao paulo,SP
2353,-23.45262866,-46.60534521,sao paulo,SP
2354,-23.45502575,-46.60431347,sao paulo,SP
2355,-23.45470653,-46.61140407,são paulo,SP
2356,-23.45097363,-46.61218072,sao paulo,SP
2357,-23.44743062,-46.61396278,sao paulo,SP
2358,-23.45444748,-46.60875825,sao paulo,SP
2359,-23.44588174,-46.61923036,sao paulo,SP
2360,-23.4368418,-46.57774432,sao paulo,SP
2361,-23.43666388,-46.58148978,sao paulo,SP
2362,-23.47923483,-46.57963324,sao paulo,SP
2363,-23.43232803,-46.57608959,sao paulo,SP
2364,-23.43394655,-46.58107273,são paulo,SP
2365,-23.44569993,-46.58188636,sao paulo,SP
2366,-23.46773275,-46.6105451,sao paulo,SP
2367,-23.46227028,-46.59380392,sao paulo,SP
2368,-23.40383591,-46.57809502,sao paulo,SP
2370,-23.4628275,-46.62180475,sao paulo,SP
2371,-23.45901472,-46.61867658,sao paulo,SP
2372,-23.46009454,-46.62462503,são paulo,SP
2373,-23.45486214,-46.61725337,sao paulo,SP
2374,-23.45476696,-46.62144325,sao paulo,SP
2375,-23.45367713,-46.62503391,sao paulo,SP
2376,-23.45761891,-46.62810513,sao paulo,SP
2377,-23.45681437,-46.63181316,sao paulo,SP
2378,-23.45739408,-46.62966644,são paulo,SP
2401,-23.49172444,-46.62677132,sao paulo,SP
2402,-23.49033361,-46.62712161,sao paulo,SP
2403,-23.49399222,-46.62835871,sao paulo,SP
2404,-23.49126147,-46.62898232,sao paulo,SP
2405,-23.48948989,-46.63285801,sao paulo,SP
2406,-23.48800697,-46.63010417,sao paulo,SP
2407,-23.48487511,-46.6245752,sao paulo,SP
2408,-23.482523,-46.62728976,sao paulo,SP
2409,-23.47824424,-46.62488292,sao paulo,SP
2410,-23.47581667,-46.62302829,sao paulo,SP
2411,-23.47564799,-46.6243233,sao paulo,SP
2413,-23.48294043,-46.63702493,sao paulo,SP
2415,-23.47194835,-46.63137026,são paulo,SP
2416,-23.47771926,-46.62817006,são paulo,SP
2417,-23.47762645,-46.63014548,sao paulo,SP
2418,-23.47055027,-46.62906177,são paulo,SP
2419,-23.47706013,-46.64012872,sao paulo,SP
2420,-23.47418699,-46.63639384,sao paulo,SP
2421,-23.47369187,-46.63266339,sao paulo,SP
2422,-23.47174879,-46.63677318,sao paulo,SP
2423,-23.46837496,-46.63341004,sao paulo,SP
2430,-23.48210333,-46.64537516,sao paulo,SP
2431,-23.48700476,-46.63616963,sao paulo,SP
2432,-23.47685144,-46.62526514,sao paulo,SP
2433,-23.48179175,-46.63626819,são paulo,SP
2434,-23.4833299,-46.63935395,sao paulo,SP
2435,-23.48030332,-46.64176778,sao paulo,SP
2436,-23.47940989,-46.63601238,sao paulo,SP
2440,-23.47769375,-46.64822335,sao paulo,SP
2441,-23.47306978,-46.64145037,sao paulo,SP
2442,-23.47312248,-46.6438167,sao paulo,SP
2443,-23.47299453,-46.64742941,são paulo,SP
2450,-23.49826168,-46.63778499,sao paulo,SP
2451,-23.4991629,-46.642112,sao paulo,SP
2452,-23.50031207,-46.64407821,são paulo,SP
2460,-23.49071002,-46.63754899,são paulo,SP
2461,-23.49200316,-46.63900286,sao paulo,SP
2462,-23.49180038,-46.64160688,sao paulo,SP
2463,-23.48848879,-46.64548957,sao paulo,SP
2464,-23.48933523,-46.65039083,sao paulo,SP
2465,-23.4839828,-46.65555098,sao paulo,SP
2466,-23.49537984,-46.64242666,sao paulo,SP
2467,-23.49129388,-46.64626429,são paulo,SP
2468,-23.48828974,-46.649002,sao paulo,SP
2469,-23.48535532,-46.64478821,sao paulo,SP
2470,-23.48496867,-46.64915069,sao paulo,SP
2471,-23.48174085,-46.65212246,sao paulo,SP
2472,-23.47685709,-46.6555596,sao paulo,SP
2473,-23.47775361,-46.6518163,são paulo,SP
2474,-23.4772667,-46.65650769,sao paulo,SP
2475,-23.47998896,-46.64486949,sao paulo,SP
2478,-23.47754906,-46.66003242,sao paulo,SP
2479,-23.47511416,-46.656481,sao paulo,SP
2501,-23.51491229,-46.66118358,sao paulo,SP
2508,-23.50984807,-46.66369014,sao paulo,SP
2510,-23.5130421,-46.65199447,sao paulo,SP
2511,-23.50976444,-46.65095918,sao paulo,SP
2512,-23.5137194,-46.65934245,são paulo,SP
2513,-23.56133096,-46.68516396,sao paulo,SP
2514,-23.51063074,-46.65523765,sao paulo,SP
2515,-23.51020765,-46.65788988,sao paulo,SP
2516,-23.50897567,-46.65938507,sao paulo,SP
2517,-23.50734651,-46.66423595,sao paulo,SP
2518,-23.50994839,-46.66534775,sao paulo,SP
2519,-23.50198109,-46.65543872,sao paulo,SP
2520,-23.50315759,-46.65570908,sao paulo,SP
2521,-23.50397314,-46.66510042,sao paulo,SP
2522,-23.50442217,-46.65918307,sao paulo,SP
2523,-23.50583015,-46.65562823,sao paulo,SP
2524,-23.50271628,-46.65036243,sao paulo,SP
2525,-23.50217383,-46.6574085,sao paulo,SP
2526,-23.50301983,-46.64679629,sao paulo,SP
2530,-23.50076771,-46.66045404,sao paulo,SP
2531,-23.50093691,-46.6527417,sao paulo,SP
2532,-23.49976402,-46.65547084,sao paulo,SP
2533,-23.49758161,-46.65496978,sao paulo,SP
2534,-23.49627641,-46.65371215,sao paulo,SP
2535,-23.49739767,-46.64946297,sao paulo,SP
2536,-23.49585617,-46.64791815,sao paulo,SP
2537,-23.49131238,-46.65245975,sao paulo,SP
2538,-23.49886499,-46.65446765,são paulo,SP
2539,-23.49481692,-46.65810863,sao paulo,SP
2540,-23.48929699,-46.65618557,sao paulo,SP
2541,-23.48615571,-46.65569206,sao paulo,SP
2542,-23.48701299,-46.65867539,sao paulo,SP
2543,-23.4837878,-46.6611758,sao paulo,SP
2544,-23.48892716,-46.66091832,sao paulo,SP
2545,-23.49242091,-46.66262633,sao paulo,SP
2546,-23.50357299,-46.66677018,sao paulo,SP
2550,-23.50647547,-46.67131738,sao paulo,SP
2551,-23.50258211,-46.66924435,são paulo,SP
2552,-23.50803013,-46.66118911,sao paulo,SP
2553,-23.49897838,-46.66638685,sao paulo,SP
2554,-23.49905418,-46.66885195,sao paulo,SP
2555,-23.49368509,-46.66619179,sao paulo,SP
2556,-23.49789024,-46.66940285,sao paulo,SP
2557,-23.49829641,-46.67272327,sao paulo,SP
2558,-23.49611021,-46.67463778,sao paulo,SP
2559,-23.49305417,-46.672446,são paulo,SP
2560,-23.49468611,-46.67113288,sao paulo,SP
2561,-23.4923524,-46.67494217,sao paulo,SP
2562,-23.48686598,-46.67379824,sao paulo,SP
2563,-23.49004174,-46.66899634,sao paulo,SP
2564,-23.48805491,-46.66871189,sao paulo,SP
2565,-23.48657415,-46.66835997,sao paulo,SP
2566,-23.4828367,-46.66889674,sao paulo,SP
2567,-23.48066728,-46.66820677,sao paulo,SP
2577,-23.48818295,-46.67890394,sao paulo,SP
2598,-23.51285765,-46.67101189,sao paulo,SP
2610,-23.48263112,-46.65943086,sao paulo,SP
2611,-23.46779032,-46.64820626,sao paulo,SP
2612,-23.47270052,-46.66375781,são paulo,SP
2613,-23.47874715,-46.66256987,sao paulo,SP
2614,-23.47233458,-46.65657845,são paulo,SP
2615,-23.47152488,-46.65419127,sao paulo,SP
2616,-23.46919072,-46.6545735,sao paulo,SP
2617,-23.46638168,-46.65868271,sao paulo,SP
2618,-23.46839155,-46.64998006,são paulo,SP
2630,-23.46377509,-46.64143326,sao paulo,SP
2631,-23.45902795,-46.64565575,sao paulo,SP
2632,-23.46450871,-46.64920725,sao paulo,SP
2633,-23.46169319,-46.65173661,sao paulo,SP
2634,-23.45763338,-46.65040415,sao paulo,SP
2635,-23.45649656,-46.64439211,são paulo,SP
2636,-23.45333769,-46.64510402,sao paulo,SP
2637,-23.45473725,-46.64898302,sao paulo,SP
2643,-23.46809878,-46.65037805,sao paulo,SP
2649,-23.4606458,-46.66255874,sao paulo,SP
2650,-23.46156811,-46.65679807,sao paulo,SP
2651,-23.46088944,-46.65885904,sao paulo,SP
2652,-23.4576363,-46.65668055,sao paulo,SP
2653,-23.45343176,-46.65837495,são paulo,SP
2670,-23.46582809,-46.66428448,sao paulo,SP
2671,-23.46739797,-46.66387774,sao paulo,SP
2672,-23.45986542,-46.66642207,sao paulo,SP
2673,-23.4624427,-46.67122201,sao paulo,SP
2674,-23.46009261,-46.66842343,sao paulo,SP
2675,-23.4568467,-46.6709061,sao paulo,SP
2676,-23.45620283,-46.67104309,sao paulo,SP
2677,-23.45432195,-46.66553613,são paulo,SP
2678,-23.45505335,-46.66168084,sao paulo,SP
2679,-23.45687101,-46.66484747,sao paulo,SP
2680,-23.45135229,-46.66750444,sao paulo,SP
2701,-23.51183462,-46.67877215,sao paulo,SP
2710,-23.50813343,-46.67378854,sao paulo,SP
2712,-23.50584944,-46.67838837,sao paulo,SP
2713,-23.50663153,-46.68490054,sao paulo,SP
2714,-23.50610424,-46.68712936,sao paulo,SP
2715,-23.50423166,-46.68212639,são paulo,SP
2716,-23.49464896,-46.68503708,são paulo,SP
2717,-23.49199756,-46.68466993,sao paulo,SP
2720,-23.49299277,-46.67416163,sao paulo,SP
2721,-23.49670766,-46.67463272,sao paulo,SP
2722,-23.50084054,-46.67833554,sao paulo,SP
2723,-23.4998791,-46.68003016,sao paulo,SP
2724,-23.49765103,-46.68173235,sao paulo,SP
2725,-23.49940173,-46.68239382,sao paulo,SP
2726,-23.50034764,-46.68713207,são paulo,SP
2727,-23.49682862,-46.68578345,sao paulo,SP
2728,-23.49582506,-46.6881599,sao paulo,SP
2729,-23.50324023,-46.6903384,sao paulo,SP
2730,-23.49779662,-46.69079895,sao paulo,SP
2731,-23.49805927,-46.69242442,sao paulo,SP
2732,-23.50002827,-46.69545476,sao paulo,SP
2733,-23.49538107,-46.6951463,sao paulo,SP
2734,-23.49096927,-46.69408092,sao paulo,SP
2735,-23.49269053,-46.69358212,sao paulo,SP
2736,-23.49011613,-46.69106985,sao paulo,SP
2737,-23.48773257,-46.69018202,sao paulo,SP
2738,-23.49136561,-46.68862748,são paulo,SP
2739,-23.47939852,-46.68107186,são paulo,SP
2750,-23.49330302,-46.68063772,sao paulo,SP
2751,-23.49090034,-46.68212772,sao paulo,SP
2752,-23.49419676,-46.6829306,sao paulo,SP
2753,-23.49070498,-46.68447226,sao paulo,SP
2754,-23.49041264,-46.6776944,sao paulo,SP
2755,-23.48800288,-46.67972965,são paulo,SP
2756,-23.486022,-46.67756178,sao paulo,SP
2757,-23.48661452,-46.68525073,sao paulo,SP
2758,-23.48486813,-46.68431129,sao paulo,SP
2759,-23.48402318,-46.68305657,sao paulo,SP
2760,-23.48060329,-46.68074976,sao paulo,SP
2762,-23.48253008,-46.67532727,sao paulo,SP
2763,-23.47903767,-46.67583717,sao paulo,SP
2764,-23.47970169,-46.6777339,são paulo,SP
2765,-23.4766548,-46.67366761,sao paulo,SP
2801,-23.48351736,-46.70051311,sao paulo,SP
2802,-23.48552819,-46.69543377,sao paulo,SP
2803,-23.48668515,-46.69370947,sao paulo,SP
2804,-23.48389472,-46.69775961,sao paulo,SP
2805,-23.47900912,-46.6978103,sao paulo,SP
2806,-23.47349044,-46.69895014,sao paulo,SP
2807,-23.473611,-46.70072869,sao paulo,SP
2808,-23.4687193,-46.70291623,sao paulo,SP
2809,-23.47189488,-46.70358162,sao paulo,SP
2810,-23.45043799,-46.71520117,sao paulo,SP
2811,-23.47604466,-46.70279925,sao paulo,SP
2812,-23.48121805,-46.6977333,sao paulo,SP
2813,-23.45067331,-46.71181868,sao paulo,SP
2814,-23.45798407,-46.70787669,sao paulo,SP
2815,-23.44501078,-46.71458896,sao paulo,SP
2816,-23.46132845,-46.70646297,são paulo,SP
2817,-23.46322983,-46.70244085,sao paulo,SP
2820,-23.45279311,-46.70898594,são paulo,SP
2829,-23.49505725,-46.70260061,sao paulo,SP
2831,-23.47817509,-46.69172337,sao paulo,SP
2832,-23.48118297,-46.69371032,sao paulo,SP
2833,-23.47808379,-46.6925745,sao paulo,SP
2834,-23.47539928,-46.69283375,sao paulo,SP
2835,-23.47150999,-46.6945517,sao paulo,SP
2836,-23.47241609,-46.69670779,sao paulo,SP
2837,-23.46425493,-46.69946118,sao paulo,SP
2839,-23.47747057,-46.68293029,sao paulo,SP
2840,-23.48219971,-46.68958779,sao paulo,SP
2841,-23.47991576,-46.68652181,sao paulo,SP
2842,-23.47517027,-46.6873846,sao paulo,SP
2844,-23.47162561,-46.68762169,sao paulo,SP
2845,-23.46816675,-46.69241674,sao paulo,SP
2846,-23.46239371,-46.69765257,sao paulo,SP
2847,-23.46463105,-46.69168965,são paulo,SP
2848,-23.46378751,-46.68984298,sao paulo,SP
2849,-23.46395359,-46.68734545,são paulo,SP
2850,-23.46654634,-46.67348989,são paulo,SP
2851,-23.45956619,-46.69137676,sao paulo,SP
2853,-23.45741328,-46.69505096,são paulo,SP
2854,-23.4565448,-46.69754074,sao paulo,SP
2855,-23.45616004,-46.70068645,sao paulo,SP
2856,-23.46397583,-46.67975333,sao paulo,SP
2857,-23.6139041,-46.7379715,sao paulo,SP
2858,-23.4463383,-46.70258169,sao paulo,SP
2859,-23.45438413,-46.70243865,são paulo,SP
2860,-23.46043304,-46.68603517,sao paulo,SP
2861,-23.47133885,-46.67191322,são paulo,SP
2862,-23.47502247,-46.68018605,sao paulo,SP
2863,-23.47361985,-46.6744824,sao paulo,SP
2864,-23.47238114,-46.68166781,sao paulo,SP
2865,-23.47458844,-46.67693609,sao paulo,SP
2866,-23.46768213,-46.68087683,sao paulo,SP
2867,-23.46920036,-46.68344415,sao paulo,SP
2870,-23.4613838,-46.677314,sao paulo,SP
2871,-23.46280703,-46.67536704,sao paulo,SP
2872,-23.46237885,-46.67165334,sao paulo,SP
2873,-23.45706944,-46.68240622,são paulo,SP
2874,-23.46256464,-46.67642532,sao paulo,SP
2875,-23.46155703,-46.68193587,sao paulo,SP
2876,-23.45911715,-46.69260867,sao paulo,SP
2877,-23.45936417,-46.68322004,sao paulo,SP
2878,-23.45203459,-46.68707135,sao paulo,SP
2879,-23.44893008,-46.69773175,sao paulo,SP
2880,-23.46668062,-46.67222686,são paulo,SP
2881,-23.4666162,-46.67501243,sao paulo,SP
2882,-23.47061948,-46.66808892,sao paulo,SP
2883,-23.44646115,-46.70148929,sao paulo,SP
2888,-23.46593153,-46.67485349,sao paulo,SP
2908,-23.50201415,-46.70019373,sao paulo,SP
2909,-23.50713262,-46.69891026,sao paulo,SP
2910,-23.50521646,-46.69939596,sao paulo,SP
2911,-23.5040124,-46.70206853,sao paulo,SP
2912,-23.50545893,-46.70852061,sao paulo,SP
2913,-23.50345931,-46.7128787,sao paulo,SP
2914,-23.50323599,-46.70954985,sao paulo,SP
2915,-23.4980156,-46.70785532,sao paulo,SP
2916,-23.49425224,-46.71388031,sao paulo,SP
2917,-23.49795733,-46.71311509,sao paulo,SP
2918,-23.49585483,-46.71685166,sao paulo,SP
2919,-23.49934383,-46.71441631,são paulo,SP
2920,-23.49020198,-46.72136075,são paulo,SP
2921,-23.48865959,-46.72384764,sao paulo,SP
2924,-23.49947924,-46.70743417,sao paulo,SP
2925,-23.50194675,-46.69850016,sao paulo,SP
2926,-23.49997629,-46.70156109,sao paulo,SP
2927,-23.49773974,-46.7037837,são paulo,SP
2928,-23.50886158,-46.68112721,sao paulo,SP
2929,-23.49268786,-46.70633793,sao paulo,SP
2930,-23.49083087,-46.70795631,sao paulo,SP
2931,-23.49731421,-46.70960852,sao paulo,SP
2932,-23.49083514,-46.71143789,sao paulo,SP
2933,-23.49296893,-46.71284206,são paulo,SP
2934,-23.48680401,-46.70530002,sao paulo,SP
2935,-23.48893208,-46.71666142,são paulo,SP
2936,-23.48598303,-46.71794555,sao paulo,SP
2937,-23.48496774,-46.72092591,sao paulo,SP
2938,-23.45883545,-46.72211102,sao paulo,SP
2939,-23.48322763,-46.72991005,são paulo,SP
2940,-23.48024256,-46.72383269,sao paulo,SP
2941,-23.47880292,-46.7227247,sao paulo,SP
2942,-23.47608838,-46.72258785,sao paulo,SP
2943,-23.47674132,-46.72499374,sao paulo,SP
2944,-23.47534253,-46.7260702,sao paulo,SP
2945,-23.48369544,-46.7266792,sao paulo,SP
2950,-23.47849957,-46.71913034,sao paulo,SP
2951,-23.4736705,-46.72213754,sao paulo,SP
2952,-23.47264604,-46.71346522,sao paulo,SP
2955,-23.4681751,-46.72025344,sao paulo,SP
2956,-23.46866001,-46.72254103,sao paulo,SP
2957,-23.46694149,-46.72244408,sao paulo,SP
2959,-23.49248459,-46.70012869,sao paulo,SP
2960,-23.49521444,-46.70109132,sao paulo,SP
2961,-23.49249121,-46.69963829,sao paulo,SP
2962,-23.48941908,-46.7023217,sao paulo,SP
2963,-23.50486891,-46.68260222,sao paulo,SP
2964,-23.48552606,-46.70560335,sao paulo,SP
2965,-23.48371848,-46.70470118,sao paulo,SP
2966,-23.47126983,-46.70956137,sao paulo,SP
2967,-23.48098468,-46.70421634,sao paulo,SP
2968,-23.47932357,-46.70767472,sao paulo,SP
2969,-23.49205878,-46.71062804,sao paulo,SP
2970,-23.48281926,-46.7149317,sao paulo,SP
2971,-23.484882,-46.70832129,são paulo,SP
2972,-23.481158,-46.71053626,sao paulo,SP
2975,-23.4781309,-46.7113625,são paulo,SP
2976,-23.47614215,-46.71578919,sao paulo,SP
2977,-23.47077712,-46.71443121,sao paulo,SP
2978,-23.47361504,-46.70682318,sao paulo,SP
2979,-23.47602295,-46.6980785,sao paulo,SP
2981,-23.46000024,-46.71724733,são paulo,SP
2982,-23.45431944,-46.71586814,são paulo,SP
2983,-23.45215609,-46.7188059,são paulo,SP
2984,-23.44500136,-46.7205532,sao paulo,SP
2985,-23.44200839,-46.71936668,sao paulo,SP
2986,-23.43399518,-46.71447905,sao paulo,SP
2987,-23.43510508,-46.70534737,sao paulo,SP
2988,-23.60844355,-46.74037146,são paulo,SP
2989,-23.43376239,-46.72095785,sao paulo,SP
2990,-23.44479985,-46.72758256,sao paulo,SP
2991,-23.43667506,-46.72729636,sao paulo,SP
2992,-23.44882068,-46.72876363,sao paulo,SP
2993,-23.45396166,-46.73188403,sao paulo,SP
2994,-23.45714965,-46.73484355,são paulo,SP
2995,-23.44427169,-46.73898866,sao paulo,SP
2996,-23.44176854,-46.73962666,sao paulo,SP
2997,-23.53527072,-46.68065127,sao paulo,SP
2998,-23.44349824,-46.72775697,são paulo,SP
3001,-23.54173453,-46.61466029,sao paulo,SP
3002,-23.54497641,-46.62029385,são paulo,SP
3003,-23.54543959,-46.6237068,sao paulo,SP
3004,-23.54395842,-46.62165835,sao paulo,SP
3005,-23.54268707,-46.62477459,sao paulo,SP
3006,-23.54181224,-46.62455026,sao paulo,SP
3007,-23.54116088,-46.62643086,sao paulo,SP
3008,-23.5425809,-46.62047122,sao paulo,SP
3009,-23.53617487,-46.62055539,sao paulo,SP
3010,-23.53700204,-46.61861215,sao paulo,SP
3011,-23.538259,-46.61510842,sao paulo,SP
3012,-23.5408096,-46.61542128,sao paulo,SP
3013,-23.53531619,-46.61431294,são paulo,SP
3014,-23.53847476,-46.60203376,sao paulo,SP
3015,-23.53743459,-46.5959545,sao paulo,SP
3016,-23.53706492,-46.61508206,sao paulo,SP
3017,-23.5366031,-46.61093957,sao paulo,SP
3018,-23.53230249,-46.61134432,sao paulo,SP
3019,-23.53342246,-46.60497704,sao paulo,SP
3020,-23.53331729,-46.60210353,são paulo,SP
3021,-23.53101201,-46.60081028,sao paulo,SP
3022,-23.5259117,-46.60487874,são paulo,SP
3023,-23.53233839,-46.61080528,sao paulo,SP
3024,-23.53044482,-46.60948107,sao paulo,SP
3025,-23.53510381,-46.6096259,sao paulo,SP
3026,-23.53136421,-46.61113186,sao paulo,SP
3027,-23.53418515,-46.61368135,sao paulo,SP
3028,-23.52725903,-46.61149457,são paulo,SP
3029,-23.52982461,-46.61817355,sao paulo,SP
3030,-23.52676238,-46.61837884,sao paulo,SP
3031,-23.53185681,-46.62064204,sao paulo,SP
3032,-23.53110607,-46.62163067,são paulo,SP
3033,-23.52955905,-46.62416568,sao paulo,SP
3034,-23.52296982,-46.6174068,sao paulo,SP
3035,-23.52558073,-46.61466093,sao paulo,SP
3036,-23.51964923,-46.61859872,são paulo,SP
3040,-23.54992372,-46.62303104,sao paulo,SP
3041,-23.54923675,-46.61994837,sao paulo,SP
3042,-23.54873345,-46.61844871,sao paulo,SP
3043,-23.54725424,-46.61712266,são paulo,SP
3044,-23.55169213,-46.62090771,sao paulo,SP
3045,-23.5428291,-46.60252439,sao paulo,SP
3046,-23.54434249,-46.61561991,sao paulo,SP
3047,-23.54206448,-46.60567559,sao paulo,SP
3050,-23.54409789,-46.61270858,sao paulo,SP
3051,-23.54538738,-46.60841438,sao paulo,SP
3052,-23.54073545,-46.60714574,sao paulo,SP
3053,-23.54418018,-46.60707887,sao paulo,SP
3054,-23.54231343,-46.60375547,sao paulo,SP
3055,-23.5405825,-46.59939013,sao paulo,SP
3057,-23.5411838,-46.59684405,sao paulo,SP
3058,-23.53907811,-46.59060271,sao paulo,SP
3059,-23.54017187,-46.59168777,sao paulo,SP
3060,-23.53843267,-46.58699382,sao paulo,SP
3061,-23.54026286,-46.58495463,sao paulo,SP
3062,-23.54108431,-46.5894294,sao paulo,SP
3063,-23.53243832,-46.56432028,sao paulo,SP
3064,-23.53330896,-46.56975841,sao paulo,SP
3065,-23.53737143,-46.57894829,sao paulo,SP
3066,-23.53739359,-46.57674715,sao paulo,SP
3067,-23.53775964,-46.57342741,são paulo,SP
3068,-23.53669799,-46.56809001,sao paulo,SP
3069,-23.5354193,-46.56539114,sao paulo,SP
3070,-23.538367,-46.56911829,sao paulo,SP
3071,-23.53401759,-46.56152031,sao paulo,SP
3072,-23.53443495,-46.55699904,sao paulo,SP
3073,-23.53175558,-46.55574449,são paulo,SP
3074,-23.52223121,-46.56464924,são paulo,SP
3076,-23.53783243,-46.58204802,sao paulo,SP
3077,-23.53168093,-46.58070215,sao paulo,SP
3080,-23.53290646,-46.57849751,sao paulo,SP
3081,-23.53163603,-46.57548705,sao paulo,SP
3084,-23.53347417,-46.57092785,sao paulo,SP
3085,-23.53307546,-46.56853276,sao paulo,SP
3086,-23.53025263,-46.56711052,sao paulo,SP
3087,-23.53039562,-46.56597236,sao paulo,SP
3088,-23.52690103,-46.56186443,sao paulo,SP
3089,-23.53101646,-46.56101664,sao paulo,SP
3090,-23.52842383,-46.55785411,sao paulo,SP
3101,-23.55219866,-46.61075514,sao paulo,SP
3102,-23.55032304,-46.61366842,sao paulo,SP
3103,-23.55437139,-46.61059234,sao paulo,SP
3104,-23.55424524,-46.61454015,sao paulo,SP
3105,-23.55574543,-46.61919394,sao paulo,SP
3106,-23.5562841,-46.61636651,são paulo,SP
3107,-23.56388638,-46.60786711,são paulo,SP
3108,-23.56543865,-46.60872555,sao paulo,SP
3109,-23.57511058,-46.59767716,sao paulo,SP
3110,-23.55760614,-46.6071959,sao paulo,SP
3111,-23.56018268,-46.604393,sao paulo,SP
3112,-23.55651324,-46.60204784,sao paulo,SP
3113,-23.56145739,-46.60235393,sao paulo,SP
3114,-23.56424376,-46.59588884,sao paulo,SP
3115,-23.56442551,-46.59443844,sao paulo,SP
3116,-23.56745325,-46.58696055,sao paulo,SP
3117,-23.56074683,-46.59337549,sao paulo,SP
3118,-23.56176774,-46.59488336,sao paulo,SP
3119,-23.5635205,-46.59441805,sao paulo,SP
3120,-23.56102944,-46.59743646,são paulo,SP
3121,-23.56327006,-46.59940392,sao paulo,SP
3122,-23.56818768,-46.59475375,sao paulo,SP
3123,-23.5725619,-46.59414385,sao paulo,SP
3124,-23.57099678,-46.59096664,sao paulo,SP
3125,-23.57691427,-46.59120061,sao paulo,SP
